"","Id","Game_Id","Name","Gender","Age","Age_range","Playable","Sexualization","Species","Side","Relevance","Romantic_Interest","Title","Release","Series","Genre","Sub.genre","Developer","Publisher","Country","Platform","PEGI","Customizable_main","Protagonist","Protagonist_Non_Male","Relevant_males","Relevant_no_males","Percentage_non_male","Criteria","Director","Total_team","female_team","Team_percentage","Metacritic","Destructoid","IGN","GameSpot","Avg_Reviews","X","Sexualized_clothing","Trophy","Damsel.in.Distress","Sexualized.Cutscenes","Total"
"84","CLS_Mr.Oshiro","CLS","Mr.Oshiro","Male","Elderly","Elderly",0,0,"Creature","B","SC","No","Celeste","Jan-18","","Action","Platform","Maddy Makes Games","Maddy Makes Games","CAN","Multi",7,"No",1,1,2,4,"67%","TR","F",5,3,"60%",9.1,10,10,9,9.5,NA,0,0,0,0,0
"85","CLS_Theo","CLS","Theo","Male","Adult","Adult",0,0,"Human","P","MC","No","Celeste","Jan-18","","Action","Platform","Maddy Makes Games","Maddy Makes Games","CAN","Multi",7,"No",1,1,2,4,"67%","TR","F",5,3,"60%",9.1,10,10,9,9.5,NA,0,0,0,0,0
"86","CODBO2_Alex","CODBO2","Alex Mason","Male","Adult","Adult",1,0,"Human","P","PA","No","Call of Duty: Black Ops 2","Nov-12","Call of Duty","Action","FPS","Treyarch","Activision","USA","Multi",18,"No",2,0,12,0,"0%","MS","M",10,0,"0%",8,NA,9.3,8,8.4,NA,0,0,0,0,0
"87","CODBO2_David","CODBO2","David Mason","Male","Adult","Adult",1,0,"Human","P","PA","No","Call of Duty: Black Ops 2","Nov-12","Call of Duty","Action","FPS","Treyarch","Activision","USA","Multi",18,"No",2,0,12,0,"0%","MS","M",10,0,"0%",8,NA,9.3,8,8.4,NA,0,0,0,0,0
"88","CODBO2_Farid","CODBO2","Farid","Male","Adult","Adult",0,0,"Human","B","SC","No","Call of Duty: Black Ops 2","Nov-12","Call of Duty","Action","FPS","Treyarch","Activision","USA","Multi",18,"No",2,0,12,0,"0%","MS","M",10,0,"0%",8,NA,9.3,8,8.4,NA,0,0,0,0,0
"89","CODBO2_Frank","CODBO2","Frank Woods","Male","Adult","Adult",0,0,"Human","P","MC","No","Call of Duty: Black Ops 2","Nov-12","Call of Duty","Action","FPS","Treyarch","Activision","USA","Multi",18,"No",2,0,12,0,"0%","MS","M",10,0,"0%",8,NA,9.3,8,8.4,NA,0,0,0,0,0
"90","CODBO2_Jason","CODBO2","Jason Hudson","Male","Adult","Adult",0,0,"Human","P","MC","No","Call of Duty: Black Ops 2","Nov-12","Call of Duty","Action","FPS","Treyarch","Activision","USA","Multi",18,"No",2,0,12,0,"0%","MS","M",10,0,"0%",8,NA,9.3,8,8.4,NA,0,0,0,0,0
"91","CODBO2_Jonas","CODBO2","Jonas Savimbi","Male","Adult","Adult",0,0,"Human","P","SC","No","Call of Duty: Black Ops 2","Nov-12","Call of Duty","Action","FPS","Treyarch","Activision","USA","Multi",18,"No",2,0,12,0,"0%","MS","M",10,0,"0%",8,NA,9.3,8,8.4,NA,0,0,0,0,0
"92","CODBO2_Lev","CODBO2","Lev Kravchenko","Male","Adult","Adult",0,0,"Human","A","SC","No","Call of Duty: Black Ops 2","Nov-12","Call of Duty","Action","FPS","Treyarch","Activision","USA","Multi",18,"No",2,0,12,0,"0%","MS","M",10,0,"0%",8,NA,9.3,8,8.4,NA,0,0,0,0,0
"93","CODBO2_Mike","CODBO2","Mike Harper","Male","Adult","Adult",0,0,"Human","P","SC","No","Call of Duty: Black Ops 2","Nov-12","Call of Duty","Action","FPS","Treyarch","Activision","USA","Multi",18,"No",2,0,12,0,"0%","MS","M",10,0,"0%",8,NA,9.3,8,8.4,NA,0,0,0,0,0
"94","CODBO2_Raul","CODBO2","Raul Mendez","Male","Adult","Adult",0,0,"Human","A","MA","No","Call of Duty: Black Ops 2","Nov-12","Call of Duty","Action","FPS","Treyarch","Activision","USA","Multi",18,"No",2,0,12,0,"0%","MS","M",10,0,"0%",8,NA,9.3,8,8.4,NA,0,0,0,0,0
"95","CODBO2_Thomas","CODBO2","Thomas Briggs","Male","Middle-aged","Middle-aged",0,0,"Human","P","SC","No","Call of Duty: Black Ops 2","Nov-12","Call of Duty","Action","FPS","Treyarch","Activision","USA","Multi",18,"No",2,0,12,0,"0%","MS","M",10,0,"0%",8,NA,9.3,8,8.4,NA,0,0,0,0,0
"96","CODBO2_Tian","CODBO2","Tian Zhao","Male","Adult","Adult",0,0,"Human","P","SC","No","Call of Duty: Black Ops 2","Nov-12","Call of Duty","Action","FPS","Treyarch","Activision","USA","Multi",18,"No",2,0,12,0,"0%","MS","M",10,0,"0%",8,NA,9.3,8,8.4,NA,0,0,0,0,0
"97","CODBO2_Viktor","CODBO2","Viktor Reznov","Male","Adult","Adult",0,0,"Human","A","SC","No","Call of Duty: Black Ops 2","Nov-12","Call of Duty","Action","FPS","Treyarch","Activision","USA","Multi",18,"No",2,0,12,0,"0%","MS","M",10,0,"0%",8,NA,9.3,8,8.4,NA,0,0,0,0,0
"98","CODMW_Alex","CODMW","Alex Echo","Male","Adult","Adult",1,0,"Human","P","PA","No","Call of Duty: Modern Warfare","Oct-19","Call of Duty","Action","FPS","Infinity Ward","Activision","USA","Multi",18,"No",3,1,5,1,"17%","MS","M",11,0,"0%",8,8,8,7,7.8,NA,0,0,0,0,0
"99","CODMW_Barkov","CODMW","Barkov Roman","Male","Adult","Adult",0,0,"Human","A","MA","No","Call of Duty: Modern Warfare","Oct-19","Call of Duty","Action","FPS","Infinity Ward","Activision","USA","Multi",18,"No",3,1,5,1,"17%","MS","M",11,0,"0%",8,8,8,7,7.8,NA,0,0,0,0,0
"100","CODMW_Farah","CODMW","Farah","Female","27","Adult",1,0,"Human","P","PA","No","Call of Duty: Modern Warfare","Oct-19","Call of Duty","Action","FPS","Infinity Ward","Activision","USA","Multi",18,"No",3,1,5,1,"17%","MS","M",11,0,"0%",8,8,8,7,7.8,NA,0,0,0,0,0
"101","CODMW_Hadir","CODMW","Hadir Karim","Male","Adult","Adult",0,0,"Human","B","MC","No","Call of Duty: Modern Warfare","Oct-19","Call of Duty","Action","FPS","Infinity Ward","Activision","USA","Multi",18,"No",3,1,5,1,"17%","MS","M",11,0,"0%",8,8,8,7,7.8,NA,0,0,0,0,0
"102","CODMW_Kyle","CODMW","Kyle Garrick","Male","Adult","Adult",1,0,"Human","P","PA","No","Call of Duty: Modern Warfare","Oct-19","Call of Duty","Action","FPS","Infinity Ward","Activision","USA","Multi",18,"No",3,1,5,1,"17%","MS","M",11,0,"0%",8,8,8,7,7.8,NA,0,0,0,0,0
"103","CODMW_Price","CODMW","Price John","Male","Adult","Adult",0,0,"Human","P","MC","No","Call of Duty: Modern Warfare","Oct-19","Call of Duty","Action","FPS","Infinity Ward","Activision","USA","Multi",18,"No",3,1,5,1,"17%","MS","M",11,0,"0%",8,8,8,7,7.8,NA,0,0,0,0,0
"104","COL_Aurora","COL","Aurora","Female","Teenager","Teenager",1,0,"Human","P","PA","No","Child of Light","Apr-14","","Action","Platform RPG","Ubisoft Montreal","Ubisoft","CAN","Multi",7,"No",1,1,6,7,"54%","TR","M",7,3,"43%",8.2,8.5,9.3,8,8.5,NA,0,0,0,0,0
"105","COL_Cordelia","COL","Cordelia / Crepusculum","Female","Adult","Adult",0,0,"Human","A","SC","No","Child of Light","Apr-14","","Action","Platform RPG","Ubisoft Montreal","Ubisoft","CAN","Multi",7,"No",1,1,6,7,"54%","TR","M",7,3,"43%",8.2,8.5,9.3,8,8.5,NA,0,0,0,0,0
"106","COL_Duke","COL","Duke","Male","Middle-aged","Middle-aged",0,0,"Human","P","MC","No","Child of Light","Apr-14","","Action","Platform RPG","Ubisoft Montreal","Ubisoft","CAN","Multi",7,"No",1,1,6,7,"54%","TR","M",7,3,"43%",8.2,8.5,9.3,8,8.5,NA,0,0,0,0,0
"107","COL_Finn","COL","Finn","Male","13","Child",1,0,"Human","P","SC","No","Child of Light","Apr-14","","Action","Platform RPG","Ubisoft Montreal","Ubisoft","CAN","Multi",7,"No",1,1,6,7,"54%","TR","M",7,3,"43%",8.2,8.5,9.3,8,8.5,NA,0,0,0,0,0
"108","COL_Genovefa","COL","Genovefa","Female","Teenager","Teenager",1,0,"Humanoid","P","SC","No","Child of Light","Apr-14","","Action","Platform RPG","Ubisoft Montreal","Ubisoft","CAN","Multi",7,"No",1,1,6,7,"54%","TR","M",7,3,"43%",8.2,8.5,9.3,8,8.5,NA,0,0,0,0,0
"109","COL_Igniculus","COL","Igniculus","Male","Unknown","Unknown",1,0,"Creature","P","SK","No","Child of Light","Apr-14","","Action","Platform RPG","Ubisoft Montreal","Ubisoft","CAN","Multi",7,"No",1,1,6,7,"54%","TR","M",7,3,"43%",8.2,8.5,9.3,8,8.5,NA,0,0,0,0,0
"110","COL_Lady","COL","Lady of the Forest","Female","43","Middle-aged",0,0,"Human","P","MC","No","Child of Light","Apr-14","","Action","Platform RPG","Ubisoft Montreal","Ubisoft","CAN","Multi",7,"No",1,1,6,7,"54%","TR","M",7,3,"43%",8.2,8.5,9.3,8,8.5,NA,0,0,0,0,0
"111","COL_Norah","COL","Norah / Nox","Female","Young adult","Young adult",1,0,"Human","B","MC","No","Child of Light","Apr-14","","Action","Platform RPG","Ubisoft Montreal","Ubisoft","CAN","Multi",7,"No",1,1,6,7,"54%","TR","M",7,3,"43%",8.2,8.5,9.3,8,8.5,NA,0,0,0,0,0
"112","COL_Oengus","COL","Oengus","Male","Unknown","Unknown",1,0,"Humanoid","P","SC","No","Child of Light","Apr-14","","Action","Platform RPG","Ubisoft Montreal","Ubisoft","CAN","Multi",7,"No",1,1,6,7,"54%","TR","M",7,3,"43%",8.2,8.5,9.3,8,8.5,NA,0,0,0,0,0
"113","COL_Robert","COL","Robert","Male","Unknown","Unknown",1,0,"Humanoid-Animal","P","SC","No","Child of Light","Apr-14","","Action","Platform RPG","Ubisoft Montreal","Ubisoft","CAN","Multi",7,"No",1,1,6,7,"54%","TR","M",7,3,"43%",8.2,8.5,9.3,8,8.5,NA,0,0,0,0,0
"114","COL_Rubella","COL","Rubella","Female","Young adult","Young adult",1,0,"Human","P","SC","No","Child of Light","Apr-14","","Action","Platform RPG","Ubisoft Montreal","Ubisoft","CAN","Multi",7,"No",1,1,6,7,"54%","TR","M",7,3,"43%",8.2,8.5,9.3,8,8.5,NA,0,0,0,0,0
"115","COL_Tristis","COL","Tristis","Male","Adult","Adult",1,0,"Human","P","SC","No","Child of Light","Apr-14","","Action","Platform RPG","Ubisoft Montreal","Ubisoft","CAN","Multi",7,"No",1,1,6,7,"54%","TR","M",7,3,"43%",8.2,8.5,9.3,8,8.5,NA,0,0,0,0,0
"116","COL_Umbra","COL","Umbra","Female","Middle-aged","Middle-aged",0,0,"Human","A","MA","No","Child of Light","Apr-14","","Action","Platform RPG","Ubisoft Montreal","Ubisoft","CAN","Multi",7,"No",1,1,6,7,"54%","TR","M",7,3,"43%",8.2,8.5,9.3,8,8.5,NA,0,0,0,0,0
"117","DC_Collector","DC","Collector","Male","Unknown","Unknown",0,0,"Humanoid","P","MC","No","Dead Cells","Aug-18","","Action-adventure","Metroidvania","Motion Twin","Motion Twin","FRA","Multi",16,"No",1,1,3,2,"40%","TR","M",2,0,"0%",8.8,NA,9.5,9,9.1,NA,0,0,0,0,0
"118","DC_Gollum","DC","Gollum","Male","Unknown","Unknown",0,0,"Humanoid","P","SC","No","Dead Cells","Aug-18","","Action-adventure","Metroidvania","Motion Twin","Motion Twin","FRA","Multi",16,"No",1,1,3,2,"40%","TR","M",2,0,"0%",8.8,NA,9.5,9,9.1,NA,0,0,0,0,0
"119","DC_King","DC","King","Male","Unknown","Unknown",0,0,"Human","A","MA","No","Dead Cells","Aug-18","","Action-adventure","Metroidvania","Motion Twin","Motion Twin","FRA","Multi",16,"No",1,1,3,2,"40%","TR","M",2,0,"0%",8.8,NA,9.5,9,9.1,NA,0,0,0,0,0
"120","DC_Prisoner","DC","Prisoner","Non-binary","Unknown","Unknown",1,0,"Creature","P","PA","No","Dead Cells","Aug-18","","Action-adventure","Metroidvania","Motion Twin","Motion Twin","FRA","Multi",16,"No",1,1,3,2,"40%","TR","M",2,0,"0%",8.8,NA,9.5,9,9.1,NA,0,0,0,0,0
"121","DC_Tutorial","DC","Tutorial Knight","Female","Unknown","Unknown",0,0,"Human","P","SC","No","Dead Cells","Aug-18","","Action-adventure","Metroidvania","Motion Twin","Motion Twin","FRA","Multi",16,"No",1,1,3,2,"40%","TR","M",2,0,"0%",8.8,NA,9.5,9,9.1,NA,0,0,0,0,0
"122","DEL_Alice","DEL","Alice DeMettrie","Female","Adult","Adult",0,0,"Human","P","SC","No","Disco Elysium","Oct-19","","RPG","RPG","ZA/UM","ZA/UM","GBR","Multi",18,"No",1,0,2,1,"33%","TR","M",2,0,"0%",9.1,8.5,9.6,10,9.3,NA,0,0,0,0,0
"123","DEL_Harrier","DEL","Harrier Du Bois","Male","44","Middle-aged",1,0,"Human","P","PA","No","Disco Elysium","Oct-19","","RPG","RPG","ZA/UM","ZA/UM","GBR","Multi",18,"No",1,0,2,1,"33%","TR","M",2,0,"0%",9.1,8.5,9.6,10,9.3,NA,0,0,0,0,0
"124","DEL_Kim","DEL","Kim Kitsuragi","Male","43","Middle-aged",0,0,"Human","P","DA","No","Disco Elysium","Oct-19","","RPG","RPG","ZA/UM","ZA/UM","GBR","Multi",18,"No",1,0,2,1,"33%","TR","M",2,0,"0%",9.1,8.5,9.6,10,9.3,NA,0,0,0,0,0
"125","DL_Aleksis","DL","Aleksis","Male","Adult","Adult",0,0,"Human","A","MC","No","Deathloop","Sep-21","","Action","FPS","Arkane Lyon","Bethesda Softworks","FRA","Multi",18,"No",1,0,5,4,"44%","TR","M",7,1,"14%",8.8,9,10,10,9.5,NA,0,0,0,0,0
"126","DL_Charlie","DL","Charlie","Male","Adult","Adult",0,0,"Human","A","MC","No","Deathloop","Sep-21","","Action","FPS","Arkane Lyon","Bethesda Softworks","FRA","Multi",18,"No",1,0,5,4,"44%","TR","M",7,1,"14%",8.8,9,10,10,9.5,NA,0,0,0,0,0
"127","DL_Colt","DL","Colt Vahn","Male","Adult","Adult",1,0,"Human","P","PA","No","Deathloop","Sep-21","","Action","FPS","Arkane Lyon","Bethesda Softworks","FRA","Multi",18,"No",1,0,5,4,"44%","TR","M",7,1,"14%",8.8,9,10,10,9.5,NA,0,0,0,0,0
"128","DL_Egor","DL","Egor","Male","Adult","Adult",0,0,"Human","A","MC","No","Deathloop","Sep-21","","Action","FPS","Arkane Lyon","Bethesda Softworks","FRA","Multi",18,"No",1,0,5,4,"44%","TR","M",7,1,"14%",8.8,9,10,10,9.5,NA,0,0,0,0,0
"129","DL_Fia","DL","Fia","Female","Adult","Adult",0,0,"Human","A","MC","No","Deathloop","Sep-21","","Action","FPS","Arkane Lyon","Bethesda Softworks","FRA","Multi",18,"No",1,0,5,4,"44%","TR","M",7,1,"14%",8.8,9,10,10,9.5,NA,0,0,0,0,0
"130","DL_Frank","DL","Frank","Male","Adult","Adult",0,0,"Human","A","MC","No","Deathloop","Sep-21","","Action","FPS","Arkane Lyon","Bethesda Softworks","FRA","Multi",18,"No",1,0,5,4,"44%","TR","M",7,1,"14%",8.8,9,10,10,9.5,NA,0,0,0,0,0
"131","DL_Harriet","DL","Harriet","Female","Adult","Adult",0,0,"Human","A","MC","No","Deathloop","Sep-21","","Action","FPS","Arkane Lyon","Bethesda Softworks","FRA","Multi",18,"No",1,0,5,4,"44%","TR","M",7,1,"14%",8.8,9,10,10,9.5,NA,0,0,0,0,0
"132","DL_Juliana","DL","Juliana","Female","Adult","Adult",0,0,"Human","B","MA","No","Deathloop","Sep-21","","Action","FPS","Arkane Lyon","Bethesda Softworks","FRA","Multi",18,"No",1,0,5,4,"44%","TR","M",7,1,"14%",8.8,9,10,10,9.5,NA,0,0,0,0,0
"133","DL_Wenjie","DL","Wenjie","Female","Adult","Adult",0,0,"Human","A","MC","No","Deathloop","Sep-21","","Action","FPS","Arkane Lyon","Bethesda Softworks","FRA","Multi",18,"No",1,0,5,4,"44%","TR","M",7,1,"14%",8.8,9,10,10,9.5,NA,0,0,0,0,0
"134","DMC5_Dante","DMC5","Dante","Male","Middle-aged","Middle-aged",1,0,"Human","P","DA","No","Devil May Cry 5","Mar-19","Devil May Cry","Action-adventure","Action-adventure","Capcom","Capcom","JPN","Multi",18,"No",2,0,5,3,"38%","TR","M",7,0,"0%",8.7,10,9.5,9,9.3,NA,0,0,0,0,0
"135","DMC5_Lady","DMC5","Lady","Female","Adult","Adult",0,0,"Human","P","SC","No","Devil May Cry 5","Mar-19","Devil May Cry","Action-adventure","Action-adventure","Capcom","Capcom","JPN","Multi",18,"No",2,0,5,3,"38%","TR","M",7,0,"0%",8.7,10,9.5,9,9.3,NA,0,0,0,0,0
"136","DMC5_Nero","DMC5","Nero","Male","23","Young adult",1,0,"Human","P","PA","No","Devil May Cry 5","Mar-19","Devil May Cry","Action-adventure","Action-adventure","Capcom","Capcom","JPN","Multi",18,"No",2,0,5,3,"38%","TR","M",7,0,"0%",8.7,10,9.5,9,9.3,NA,0,0,0,0,0
"137","DMC5_Nico","DMC5","Nico","Female","Adult","Adult",0,0,"Human","P","SK","No","Devil May Cry 5","Mar-19","Devil May Cry","Action-adventure","Action-adventure","Capcom","Capcom","JPN","Multi",18,"No",2,0,5,3,"38%","TR","M",7,0,"0%",8.7,10,9.5,9,9.3,NA,0,0,0,0,0
"138","DMC5_Trish","DMC5","Trish","Female","Unknown","Unknown",0,0,"Human","P","SC","No","Devil May Cry 5","Mar-19","Devil May Cry","Action-adventure","Action-adventure","Capcom","Capcom","JPN","Multi",18,"No",2,0,5,3,"38%","TR","M",7,0,"0%",8.7,10,9.5,9,9.3,NA,0,0,0,0,0
"139","DMC5_Urizen","DMC5","Urizen","Male","Unknown","Unknown",0,0,"Creature","A","MA","No","Devil May Cry 5","Mar-19","Devil May Cry","Action-adventure","Action-adventure","Capcom","Capcom","JPN","Multi",18,"No",2,0,5,3,"38%","TR","M",7,0,"0%",8.7,10,9.5,9,9.3,NA,0,0,0,0,0
"140","DMC5_V","DMC5","V","Male","Adult","Adult",1,0,"Human","B","PA","No","Devil May Cry 5","Mar-19","Devil May Cry","Action-adventure","Action-adventure","Capcom","Capcom","JPN","Multi",18,"No",2,0,5,3,"38%","TR","M",7,0,"0%",8.7,10,9.5,9,9.3,NA,0,0,0,0,0
"141","DMC5_Vergil","DMC5","Vergil","Male","Middle-aged","Middle-aged",0,0,"Human","A","MC","No","Devil May Cry 5","Mar-19","Devil May Cry","Action-adventure","Action-adventure","Capcom","Capcom","JPN","Multi",18,"No",2,0,5,3,"38%","TR","M",7,0,"0%",8.7,10,9.5,9,9.3,NA,0,0,0,0,0
"142","DOS2_Alexandar","DOS2","Alexandar","Male","Adult","Adult",0,0,"Human","A","SC","No","Divinity:Original Sin II","Sep-17","Divinity","RPG","RPG","Larian Studios","Larian Studios","BEL","Multi",18,"Yes",1,1,7,4,"36%","TR","M",7,1,"14%",9.4,9,9.6,10,9.5,NA,0,0,0,0,0
"143","DOS2_Beast","DOS2","Beast","Male","Adult","Adult",1,0,"Human","P","MC","Opt","Divinity:Original Sin II","Sep-17","Divinity","RPG","RPG","Larian Studios","Larian Studios","BEL","Multi",18,"Yes",1,1,7,4,"36%","TR","M",7,1,"14%",9.4,9,9.6,10,9.5,NA,0,0,0,0,0
"144","DOS2_Braccus","DOS2","Braccus Rex","Male","Adult","Adult",0,0,"Human","A","SC","No","Divinity:Original Sin II","Sep-17","Divinity","RPG","RPG","Larian Studios","Larian Studios","BEL","Multi",18,"Yes",1,1,7,4,"36%","TR","M",7,1,"14%",9.4,9,9.6,10,9.5,NA,0,0,0,0,0
"145","DOS2_Dallis","DOS2","Dallis","Female","Adult","Adult",0,0,"Human","A","MC","No","Divinity:Original Sin II","Sep-17","Divinity","RPG","RPG","Larian Studios","Larian Studios","BEL","Multi",18,"Yes",1,1,7,4,"36%","TR","M",7,1,"14%",9.4,9,9.6,10,9.5,NA,0,0,0,0,0
"146","DOS2_Fane","DOS2","Fane","Male","Adult","Adult",1,0,"Humanoid","P","MC","Opt","Divinity:Original Sin II","Sep-17","Divinity","RPG","RPG","Larian Studios","Larian Studios","BEL","Multi",18,"Yes",1,1,7,4,"36%","TR","M",7,1,"14%",9.4,9,9.6,10,9.5,NA,0,0,0,0,0
"147","DOS2_Godwoken","DOS2","Godwoken","Custom","Adult","Adult",1,0,"Human","P","PA","No","Divinity:Original Sin II","Sep-17","Divinity","RPG","RPG","Larian Studios","Larian Studios","BEL","Multi",18,"Yes",1,1,7,4,"36%","TR","M",7,1,"14%",9.4,9,9.6,10,9.5,NA,0,0,0,0,0
"148","DOS2_Ifan","DOS2","Ifan Ben-Mezd","Male","Adult","Adult",1,0,"Human","P","MC","Opt","Divinity:Original Sin II","Sep-17","Divinity","RPG","RPG","Larian Studios","Larian Studios","BEL","Multi",18,"Yes",1,1,7,4,"36%","TR","M",7,1,"14%",9.4,9,9.6,10,9.5,NA,0,0,0,0,0
"149","DOS2_Lohse","DOS2","Lohse","Female","Adult","Adult",1,0,"Human","P","MC","Opt","Divinity:Original Sin II","Sep-17","Divinity","RPG","RPG","Larian Studios","Larian Studios","BEL","Multi",18,"Yes",1,1,7,4,"36%","TR","M",7,1,"14%",9.4,9,9.6,10,9.5,NA,0,0,0,0,0
"150","DOS2_Lucian","DOS2","Lucian","Male","Adult","Adult",0,0,"Human","A","SC","No","Divinity:Original Sin II","Sep-17","Divinity","RPG","RPG","Larian Studios","Larian Studios","BEL","Multi",18,"Yes",1,1,7,4,"36%","TR","M",7,1,"14%",9.4,9,9.6,10,9.5,NA,0,0,0,0,0
"151","DOS2_Red","DOS2","Red Prince","Male","Adult","Adult",1,0,"Humanoid","P","MC","Opt","Divinity:Original Sin II","Sep-17","Divinity","RPG","RPG","Larian Studios","Larian Studios","BEL","Multi",18,"Yes",1,1,7,4,"36%","TR","M",7,1,"14%",9.4,9,9.6,10,9.5,NA,0,0,0,0,0
"152","DOS2_Sebille","DOS2","Sebille","Female","Adult","Adult",1,0,"Human","P","MC","Opt","Divinity:Original Sin II","Sep-17","Divinity","RPG","RPG","Larian Studios","Larian Studios","BEL","Multi",18,"Yes",1,1,7,4,"36%","TR","M",7,1,"14%",9.4,9,9.6,10,9.5,NA,0,0,0,0,0
"153","DQXI_Calasmos","DQXI","Calasmos","Male","Unknown","Unknown",0,0,"Creature","A","MA","No","Dragon Quest XI","Jul-17","Dragon Quest","RPG","RPG","Square Enix","Square Enix","JPN","Multi",12,"No",1,0,9,4,"31%","TR","M",8,0,"0%",8.8,8,8.8,9,8.7,NA,0,0,0,0,0
"154","DQXI_Erik","DQXI","Erik","Male","19","Young adult",1,0,"Human","P","MC","Opt","Dragon Quest XI","Jul-17","Dragon Quest","RPG","RPG","Square Enix","Square Enix","JPN","Multi",12,"No",1,0,9,4,"31%","TR","M",8,0,"0%",8.8,8,8.8,9,8.7,NA,0,0,0,0,0
"155","DQXI_Hendrik","DQXI","Hendrik","Male","36","Adult",1,0,"Human","B","MC","Opt","Dragon Quest XI","Jul-17","Dragon Quest","RPG","RPG","Square Enix","Square Enix","JPN","Multi",12,"No",1,0,9,4,"31%","TR","M",8,0,"0%",8.8,8,8.8,9,8.7,NA,0,0,0,0,0
"156","DQXI_Hero","DQXI","Hero","Male","16","Teenager",1,0,"Human","P","PA","No","Dragon Quest XI","Jul-17","Dragon Quest","RPG","RPG","Square Enix","Square Enix","JPN","Multi",12,"No",1,0,9,4,"31%","TR","M",8,0,"0%",8.8,8,8.8,9,8.7,NA,0,0,0,0,0
"157","DQXI_Jade","DQXI","Jade","Female","21","Young adult",1,2,"Human","P","MC","Opt","Dragon Quest XI","Jul-17","Dragon Quest","RPG","RPG","Square Enix","Square Enix","JPN","Multi",12,"No",1,0,9,4,"31%","TR","M",8,0,"0%",8.8,8,8.8,9,8.7,NA,1,0,0,1,2
"158","DQXI_Jasper","DQXI","Jasper","Male","36","Adult",0,0,"Human","B","SC","No","Dragon Quest XI","Jul-17","Dragon Quest","RPG","RPG","Square Enix","Square Enix","JPN","Multi",12,"No",1,0,9,4,"31%","TR","M",8,0,"0%",8.8,8,8.8,9,8.7,NA,0,0,0,0,0
"159","DQXI_King","DQXI","King Carnelian","Male","Elderly","Elderly",0,0,"Human","B","SC","No","Dragon Quest XI","Jul-17","Dragon Quest","RPG","RPG","Square Enix","Square Enix","JPN","Multi",12,"No",1,0,9,4,"31%","TR","M",8,0,"0%",8.8,8,8.8,9,8.7,NA,0,0,0,0,0
"160","DQXI_Mordegon","DQXI","Mordegon","Male","Unknown","Unknown",0,0,"Humanoid","A","MA","No","Dragon Quest XI","Jul-17","Dragon Quest","RPG","RPG","Square Enix","Square Enix","JPN","Multi",12,"No",1,0,9,4,"31%","TR","M",8,0,"0%",8.8,8,8.8,9,8.7,NA,0,0,0,0,0
"161","DQXI_Rab","DQXI","Rab","Male","70","Elderly",1,0,"Human","P","MC","Opt","Dragon Quest XI","Jul-17","Dragon Quest","RPG","RPG","Square Enix","Square Enix","JPN","Multi",12,"No",1,0,9,4,"31%","TR","M",8,0,"0%",8.8,8,8.8,9,8.7,NA,0,0,0,0,0
"162","DQXI_Serena","DQXI","Serena","Female","16","Teenager",1,0,"Human","P","MC","Opt","Dragon Quest XI","Jul-17","Dragon Quest","RPG","RPG","Square Enix","Square Enix","JPN","Multi",12,"No",1,0,9,4,"31%","TR","M",8,0,"0%",8.8,8,8.8,9,8.7,NA,0,0,0,0,0
"163","DQXI_Serenica","DQXI","Serenica","Female","Unknown","Unknown",0,0,"Human","P","SC","No","Dragon Quest XI","Jul-17","Dragon Quest","RPG","RPG","Square Enix","Square Enix","JPN","Multi",12,"No",1,0,9,4,"31%","TR","M",8,0,"0%",8.8,8,8.8,9,8.7,NA,0,0,0,0,0
"164","DQXI_Sylvando","DQXI","Sylvando","Male","Adult","Adult",1,0,"Human","P","MC","Opt","Dragon Quest XI","Jul-17","Dragon Quest","RPG","RPG","Square Enix","Square Enix","JPN","Multi",12,"No",1,0,9,4,"31%","TR","M",8,0,"0%",8.8,8,8.8,9,8.7,NA,0,0,0,0,0
"165","DQXI_Veronica","DQXI","Veronica","Female","16","Teenager",1,0,"Human","P","MC","Opt","Dragon Quest XI","Jul-17","Dragon Quest","RPG","RPG","Square Enix","Square Enix","JPN","Multi",12,"No",1,0,9,4,"31%","TR","M",8,0,"0%",8.8,8,8.8,9,8.7,NA,0,0,0,0,0
"166","DS2_Aldia","DS2","Aldia","Male","Unknown","Unknown",0,0,"Humanoid","A","SC","No","Dark Souls 2","Mar-14","Dark Souls","RPG","Action RPG","FromSoftware","Bandai Namco Games","JPN","Multi",16,"Yes",1,1,2,3,"60%","TR","M",7,0,"0%",9.1,NA,9,9,9,NA,0,0,0,0,0
"167","DS2_Bearer","DS2","Bearer of the Course","Custom","Unknown","Unknown",1,0,"Human","P","PA","No","Dark Souls 2","Mar-14","Dark Souls","RPG","Action RPG","FromSoftware","Bandai Namco Games","JPN","Multi",16,"Yes",1,1,2,3,"60%","TR","M",7,0,"0%",9.1,NA,9,9,9,NA,0,0,0,0,0
"168","DS2_Emerald","DS2","Emerald Herald","Female","Unknown","Unknown",0,0,"Human","P","SK","No","Dark Souls 2","Mar-14","Dark Souls","RPG","Action RPG","FromSoftware","Bandai Namco Games","JPN","Multi",16,"Yes",1,1,2,3,"60%","TR","M",7,0,"0%",9.1,NA,9,9,9,NA,0,0,0,0,0
